Innings_Player,Innings_Runs_Scored,Innings_Runs_Scored_Num,Innings_Minutes_Batted,Innings_Batted_Flag,Innings_Not_Out_Flag,Innings_Balls_Faced,Innings_Boundary_Fours,Innings_Boundary_Sixes,Innings_Batting_Strike_Rate,Innings_Number,Opposition,Ground,Match_Date,Country,50's,100's,Innings_Runs_Scored_Buckets,Result,Margin,Match,Home/Away,Match_Month,Match_Year,Match_Period,Matches,Pred_Result
Mushfiqur Rahim,1,1,0,1.0,0.0,3,0,0,33.33,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Liton Das,60,60,0,1.0,0.0,34,6,4,176.47,1,v West Indies,Dhaka,2018/12/20,Bangladesh,1.0,0.0,50-99,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Mahmudullah,43*,43,0,1.0,1.0,21,7,0,204.76,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Shakib Al Hasan,42*,42,0,1.0,1.0,26,5,1,161.53,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Soumya Sarkar,32,32,0,1.0,0.0,22,3,1,145.45,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,15,15,0,1.0,0.0,16,1,0,93.75,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Mushfiqur Rahim,1,1,0,1.0,0.0,3,0,0,33.33,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,50,50,0,1.0,0.0,42,4,2,119.04,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,1.0,0.0,50-99,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Mahmudullah,43*,43,0,1.0,1.0,18,3,2,238.88,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Mushfiqur Rahim,28,28,0,1.0,0.0,25,2,0,112.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Sabbir Rahman,13,13,0,1.0,0.0,8,3,0,162.50,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Soumya Sarkar,10,10,0,1.0,0.0,11,0,0,90.90,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Shakib Al Hasan,7,7,0,1.0,0.0,9,0,0,77.77,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Rubel Hossain,0*,0,0,1.0,1.0,0,0,0,0,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Liton Das,0,0,0,1.0,0.0,3,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Mehidy Hasan Miraz,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Mustafizur Rahman,0,0,0,1.0,0.0,2,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Tamim Iqbal,50,50,0,1.0,0.0,42,4,2,119.04,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,1.0,0.0,50-99,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Mahmudullah,43*,43,0,1.0,1.0,18,3,2,238.88,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Mushfiqur Rahim,28,28,0,1.0,0.0,25,2,0,112.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Sabbir Rahman,13,13,0,1.0,0.0,8,3,0,162.50,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Soumya Sarkar,10,10,0,1.0,0.0,11,0,0,90.90,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Shakib Al Hasan,7,7,0,1.0,0.0,9,0,0,77.77,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Rubel Hossain,0*,0,0,1.0,1.0,0,0,0,0,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Liton Das,0,0,0,1.0,0.0,3,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Mehidy Hasan Miraz,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Mustafizur Rahman,0,0,0,1.0,0.0,2,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Tamim Iqbal,50,50,0,1.0,0.0,42,4,2,119.04,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,1.0,0.0,50-99,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Mahmudullah,43*,43,0,1.0,1.0,18,3,2,238.88,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Mushfiqur Rahim,28,28,0,1.0,0.0,25,2,0,112.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Sabbir Rahman,13,13,0,1.0,0.0,8,3,0,162.50,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Soumya Sarkar,10,10,0,1.0,0.0,11,0,0,90.90,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Shakib Al Hasan,7,7,0,1.0,0.0,9,0,0,77.77,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Rubel Hossain,0*,0,0,1.0,1.0,0,0,0,0,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Liton Das,0,0,0,1.0,0.0,3,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Mehidy Hasan Miraz,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Mustafizur Rahman,0,0,0,1.0,0.0,2,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/16,Bangladesh,0.0,0.0,0-49,Won,2 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Mushfiqur Rahim,46,46,0,1.0,0.0,37,7,0,124.32,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mahmudullah,45,45,0,1.0,0.0,38,3,2,118.42,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Soumya Sarkar,15,15,0,1.0,0.0,13,1,1,115.38,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Liton Das,12,12,0,1.0,0.0,14,1,0,85.71,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Shakib Al Hasan,10,10,0,1.0,0.0,9,0,1,111.11,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Ariful Haque,5*,5,0,1.0,1.0,3,0,0,166.66,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Tamim Iqbal,5,5,0,1.0,0.0,6,1,0,83.33,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mushfiqur Rahim,46,46,0,1.0,0.0,37,7,0,124.32,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mahmudullah,45,45,0,1.0,0.0,38,3,2,118.42,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Soumya Sarkar,15,15,0,1.0,0.0,13,1,1,115.38,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Liton Das,12,12,0,1.0,0.0,14,1,0,85.71,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Shakib Al Hasan,10,10,0,1.0,0.0,9,0,1,111.11,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Ariful Haque,5*,5,0,1.0,1.0,3,0,0,166.66,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Tamim Iqbal,5,5,0,1.0,0.0,6,1,0,83.33,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mushfiqur Rahim,46,46,0,1.0,0.0,37,7,0,124.32,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mahmudullah,45,45,0,1.0,0.0,38,3,2,118.42,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Soumya Sarkar,15,15,0,1.0,0.0,13,1,1,115.38,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Liton Das,12,12,0,1.0,0.0,14,1,0,85.71,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Shakib Al Hasan,10,10,0,1.0,0.0,9,0,1,111.11,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Ariful Haque,5*,5,0,1.0,1.0,3,0,0,166.66,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Tamim Iqbal,5,5,0,1.0,0.0,6,1,0,83.33,2,v Afghanistan,Dehradun,2018/06/07,Bangladesh,0.0,0.0,0-49,Lost,1 runs,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Tamim Iqbal,43,43,0,1.0,0.0,48,5,0,89.58,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mushfiqur Rahim,22,22,0,1.0,0.0,18,1,1,122.22,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Abu Hider,21*,21,0,1.0,1.0,14,1,2,150.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mahmudullah,14,14,0,1.0,0.0,8,1,1,175.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Sabbir Rahman,13,13,0,1.0,0.0,9,3,0,144.44,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Nazmul Islam,6*,6,0,1.0,1.0,3,1,0,200.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Shakib Al Hasan,3,3,0,1.0,0.0,7,0,0,42.85,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Soumya Sarkar,3,3,0,1.0,0.0,9,0,0,33.33,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Liton Das,1,1,0,1.0,0.0,3,0,0,33.33,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mosaddek Hossain,0,0,0,1.0,0.0,1,0,0,0.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Tamim Iqbal,43,43,0,1.0,0.0,48,5,0,89.58,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mushfiqur Rahim,22,22,0,1.0,0.0,18,1,1,122.22,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Abu Hider,21*,21,0,1.0,1.0,14,1,2,150.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mahmudullah,14,14,0,1.0,0.0,8,1,1,175.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Sabbir Rahman,13,13,0,1.0,0.0,9,3,0,144.44,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Nazmul Islam,6*,6,0,1.0,1.0,3,1,0,200.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Shakib Al Hasan,3,3,0,1.0,0.0,7,0,0,42.85,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Soumya Sarkar,3,3,0,1.0,0.0,9,0,0,33.33,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Liton Das,1,1,0,1.0,0.0,3,0,0,33.33,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mosaddek Hossain,0,0,0,1.0,0.0,1,0,0,0.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Tamim Iqbal,43,43,0,1.0,0.0,48,5,0,89.58,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mushfiqur Rahim,22,22,0,1.0,0.0,18,1,1,122.22,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Abu Hider,21*,21,0,1.0,1.0,14,1,2,150.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mahmudullah,14,14,0,1.0,0.0,8,1,1,175.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Sabbir Rahman,13,13,0,1.0,0.0,9,3,0,144.44,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Nazmul Islam,6*,6,0,1.0,1.0,3,1,0,200.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Shakib Al Hasan,3,3,0,1.0,0.0,7,0,0,42.85,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Soumya Sarkar,3,3,0,1.0,0.0,9,0,0,33.33,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Liton Das,1,1,0,1.0,0.0,3,0,0,33.33,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Mosaddek Hossain,0,0,0,1.0,0.0,1,0,0,0.00,1,v Afghanistan,Dehradun,2018/06/05,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Afghanistan v Bangladesh,Away,Jun,2018,Jun 2018,1,Lost
Liton Das,43,43,0,1.0,0.0,25,3,3,172.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Abu Hider,22*,22,0,1.0,1.0,17,3,1,129.41,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mehidy Hasan Miraz,19,19,0,1.0,0.0,19,1,1,100.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mahmudullah,11,11,0,1.0,0.0,9,2,0,122.22,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Soumya Sarkar,9,9,0,1.0,0.0,10,0,1,90.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,8,8,0,1.0,0.0,6,0,1,133.33,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mustafizur Rahman,7,7,0,1.0,0.0,7,0,1,100.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mohammad Saifuddin,5,5,0,1.0,0.0,7,1,0,71.42,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mushfiqur Rahim,1,1,0,1.0,0.0,5,0,0,20.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Shakib Al Hasan,0,0,0,1.0,0.0,1,0,0,0.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Ariful Haque,0,0,0,1.0,0.0,1,0,0,0.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Liton Das,43,43,0,1.0,0.0,25,3,3,172.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Abu Hider,22*,22,0,1.0,1.0,17,3,1,129.41,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mehidy Hasan Miraz,19,19,0,1.0,0.0,19,1,1,100.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mahmudullah,11,11,0,1.0,0.0,9,2,0,122.22,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Soumya Sarkar,9,9,0,1.0,0.0,10,0,1,90.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,8,8,0,1.0,0.0,6,0,1,133.33,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mustafizur Rahman,7,7,0,1.0,0.0,7,0,1,100.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mohammad Saifuddin,5,5,0,1.0,0.0,7,1,0,71.42,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mushfiqur Rahim,1,1,0,1.0,0.0,5,0,0,20.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Shakib Al Hasan,0,0,0,1.0,0.0,1,0,0,0.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Ariful Haque,0,0,0,1.0,0.0,1,0,0,0.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Liton Das,43,43,0,1.0,0.0,25,3,3,172.00,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Abu Hider,22*,22,0,1.0,1.0,17,3,1,129.41,2,v West Indies,Dhaka,2018/12/22,Bangladesh,0.0,0.0,0-49,Lost,50 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
